Temperatura,Personas,Electrodomesticos,Consumo_kWh
,4.0,15.0,50.298635795985874
22.01557632709958,3.0,11.0,48.903876573417485
26.166139150758077,5.0,12.0,56.391606678964195
22.48794231420424,3.0,14.0,54.25203576462527
23.255993345512564,1.0,11.0,143.25528781989317
22.873550299614497,4.0,14.0,56.042342059447016
26.40006880262932,3.0,,43.76735706468248
23.441750552424693,3.0,19.0,
23.047748968195485,5.0,12.0,54.4256258692281
22.707378114149552,,9.0,39.099623613770305
21.44206580598426,1.0,9.0,31.40478040280717
29.05279772981598,3.0,13.0,57.470444247408075
23.942604601147405,1.0,11.0,
19.15716272403576,4.0,20.0,
22.65221783109701,3.0,10.0,46.629814360201124
,2.0,12.0,
16.30038009850078,4.0,14.0,45.91573590761155
21.78554079461127,2.0,15.0,41.10840639693732
34.36176546115272,3.0,17.0,72.39224789366081
12.345406380371164,2.0,17.0,51.19990091530395
22.01647344397671,3.0,13.0,148.97477142803143
22.143582507001426,4.0,19.0,
20.93282945302026,5.0,6.0,49.007376641581516
26.472047932650817,5.0,6.0,51.296555451257156
26.349370915879256,2.0,20.0,60.40126037754674
29.170105408870924,2.0,7.0,46.78817269207537
21.87579893759461,3.0,7.0,35.909358970871395
20.126667058934558,4.0,8.0,40.48172954562608
19.460051576275053,1.0,5.0,
21.285274395932788,4.0,9.0,45.675806638067066
27.025662134168854,2.0,5.0,35.87484982348041
4.365003872990641,2.0,7.0,18.911635621100352
24.18188837204463,,10.0,57.923899987988044
29.160588873042123,2.0,19.0,68.08114508432216
22.047467929053095,4.0,6.0,43.30764119863715
15.78339025093197,1.0,18.0,44.13566324692378
29.78984681110119,1.0,8.0,42.09952000478652
29.547106434631335,1.0,19.0,57.001224712296235
24.3891876398757,2.0,7.0,40.07979710775664
20.95933410991519,5.0,15.0,58.35526136443733
19.671096839473837,1.0,5.0,21.98486932664301
21.36177964234649,5.0,12.0,51.76626041348363
31.10099337586294,2.0,5.0,40.64654077468414
12.675420158108155,3.0,15.0,43.98965753302148
,5.0,17.0,63.591217028402994
25.98190552198584,2.0,18.0,57.99890789856869
17.378750809806707,4.0,8.0,
20.958129355251195,1.0,9.0,39.726550641261376
20.196349865970603,4.0,6.0,43.37814142379282
21.696208361742347,1.0,7.0,
20.75026407262374,2.0,15.0,52.28152905189637
23.022379249993786,5.0,8.0,55.9040653739945
,4.0,14.0,55.378154933535654
25.421931028302268,5.0,11.0,55.399911433426865
23.23617396278559,4.0,17.0,62.20941976828729
32.096179386243676,1.0,20.0,
17.26359003080922,3.0,15.0,54.7884048531808
22.0713323260465,1.0,11.0,47.3196470950445
17.508711014752016,5.0,9.0,43.53534892113369
21.566451749227973,5.0,9.0,56.391473038849696
22.437409807872616,2.0,7.0,37.499096345894394
18.802760769932654,1.0,6.0,32.22662078640218
20.661658444972183,1.0,10.0,42.381051554877025
21.731034458842466,1.0,11.0,39.75547694519619
17.605827026552824,4.0,20.0,61.637878715144865
18.634466741525618,4.0,5.0,34.99446695739856
17.871057474150604,3.0,15.0,47.076078494822816
23.58769690822636,5.0,19.0,70.05865165333685
21.86533375353296,5.0,20.0,71.84521092233095
36.52994132228713,3.0,10.0,55.399736554463736
20.304453719211203,5.0,5.0,43.811380618937534
23.71905001796305,2.0,19.0,
19.064535973212855,1.0,11.0,34.57041257351667
17.817828886158527,1.0,11.0,38.50992862487375
17.09952515026167,3.0,,62.790599042964296
21.84759355441531,1.0,6.0,38.04545344194434
11.729061270683383,4.0,5.0,32.315139955427796
21.942179266313467,3.0,20.0,71.29654915453314
17.72807358877163,1.0,12.0,40.07029021514095
12.346564298199858,5.0,13.0,47.88837306429755
27.69940672457753,2.0,18.0,58.42959128511868
27.822754279447373,5.0,20.0,72.73803809304822
26.35306286098326,2.0,8.0,43.31585213628571
,1.0,9.0,45.03822838905301
22.912424158831794,2.0,9.0,40.122848289352234
21.523019949569345,3.0,13.0,53.31945653769775
15.869967682713934,5.0,,43.2792746896533
22.84182482858549,5.0,9.0,51.753804175198916
25.153274252656473,3.0,16.0,56.278122612895096
23.183974914783192,1.0,,30.34470535230218
27.27272550297683,4.0,18.0,65.96568963790182
23.470573979921667,,17.0,55.83586351952589
27.859662202264197,2.0,11.0,51.580804752307515
29.104686810998192,2.0,,59.24096866896505
22.3267596546838,2.0,13.0,47.03988353494684
23.908735220565664,1.0,,47.09726074780831
28.30648052198835,,5.0,
24.19938102036112,4.0,8.0,44.132847952996265
10.262722437636658,1.0,16.0,35.84962878562598
24.364572527255397,1.0,15.0,
23.987628460114756,1.0,18.0,54.48932866401158
24.8429392699395,5.0,11.0,55.45407900554404
,1.0,,49.92398665994479
26.52753152100862,5.0,9.0,59.070051184052666
15.856707238742946,5.0,17.0,61.09789898987691
16.281771174127993,5.0,14.0,56.39876152196282
20.62796429551697,4.0,10.0,46.43970457429666
24.587732257824296,3.0,5.0,34.466716008916435
25.20709710973905,5.0,8.0,50.24953103523086
16.7143694140723,2.0,14.0,43.71603500895948
16.50359944242083,1.0,17.0,45.2504111474134
27.997842387368404,3.0,13.0,59.79438403615057
22.852711155249615,4.0,14.0,
24.82446501502805,3.0,15.0,61.16644364412359
23.43972863626103,2.0,15.0,48.832244707763074
21.4230600793843,4.0,16.0,58.97627674135115
12.507988807157583,2.0,7.0,26.818801801181863
26.988903366815414,1.0,11.0,44.74320785834769
26.748114672083155,3.0,12.0,48.01292536206771
24.207151636750655,1.0,7.0,29.69681404200295
21.1346982844713,4.0,12.0,54.252769298645134
13.739272217236497,3.0,10.0,38.015011410485336
17.72057136819069,2.0,18.0,50.83629951020534
15.980304387323898,2.0,11.0,39.09296719971815
21.209583372732425,4.0,7.0,42.315805734463176
19.22238520278115,1.0,18.0,44.70630984465651
19.706935584603194,1.0,18.0,49.27177984447736
,1.0,8.0,32.73839831741891
30.494388900237634,4.0,14.0,65.57408290512079
21.743217514271475,,8.0,41.56638709278418
20.93321306934046,4.0,18.0,63.967651985132804
18.860572189828645,1.0,19.0,48.36417624355272
23.436253779835013,4.0,17.0,62.63386704742887
,2.0,5.0,37.69669435479489
20.12418436722842,4.0,14.0,55.5943310605258
19.682732256806396,1.0,18.0,50.82901759951225
32.66672309815871,4.0,6.0,46.47921187907012
15.962733562822196,2.0,10.0,35.027607021754875
17.77239525746909,,16.0,58.944431968520064
20.800979600488752,1.0,15.0,
23.261626742606694,4.0,13.0,59.30727955763529
30.395523580743557,5.0,16.0,70.27720526420686
28.429867283353346,3.0,,63.37638389286322
40.5141574939596,4.0,10.0,60.573360758783224
22.237818034306542,1.0,20.0,52.33856367879389
19.54571458311186,3.0,15.0,52.08280570020372
21.04414327985427,2.0,18.0,53.53812912624758
17.527265761435455,5.0,6.0,43.56180005957976
21.8357490266508,5.0,17.0,68.93134485716173
21.818400778796494,3.0,15.0,
21.4210062314629,5.0,,49.2847717674374
19.80452211935997,2.0,12.0,43.925707918207145
25.364941482114066,1.0,,41.64968791680649
30.651215313288844,3.0,14.0,63.45710367652706
17.5384988882969,2.0,9.0,40.70412009645902
18.879927760123582,2.0,5.0,28.031863144050448
11.617991628988076,5.0,8.0,35.50940242897567
13.354734230343672,3.0,17.0,49.71379859434342
23.37727320420128,5.0,15.0,60.58166316676592
23.948994295127083,1.0,9.0,40.24805103282082
17.833377314615934,5.0,17.0,59.74278059028236
24.03745724643568,2.0,8.0,41.92387339711632
23.287202350392857,5.0,13.0,55.348818701266204
19.484083507184184,4.0,12.0,52.676234104834855
,3.0,,51.32625109703036
14.449903514649812,3.0,15.0,47.235237306236925
18.487452761950898,4.0,13.0,50.680516780928954
29.466904941040326,2.0,14.0,53.15985265809736
17.185287854736394,3.0,20.0,
18.56780861285501,2.0,6.0,30.70898311885107
19.329126325302923,2.0,8.0,35.68759036733877
18.809921992045346,3.0,10.0,44.67469605936485
23.450490168966116,3.0,5.0,37.4300888012811
22.362621379348447,4.0,10.0,45.956206755418656
20.63803279698748,1.0,14.0,45.014879706799654
20.146927163555702,5.0,8.0,48.62541489936204
22.766317828738487,3.0,9.0,41.59484356523257
19.5537899415791,2.0,,37.65633998387985
17.279400225687414,1.0,10.0,37.37795054518517
19.377429730733407,4.0,14.0,52.930582500427555
24.385174339964045,5.0,20.0,
27.115509076230275,5.0,14.0,58.91981311345372
26.786760707924437,4.0,11.0,56.05958261504662
32.25672715533348,4.0,17.0,64.15501622870046
16.39319822899948,,15.0,50.93673773531901
31.13107559396012,2.0,8.0,43.86394635345179
15.612434782735527,5.0,16.0,59.97220710142339
22.812523611970214,5.0,9.0,43.8634060683833
24.324354433208065,1.0,,
23.31306893439408,4.0,8.0,46.29826932370181
27.863559392360354,2.0,11.0,46.2226192518335
23.956028268713773,3.0,17.0,156.4411690065915
13.487250804808536,1.0,20.0,46.883697734592396
31.959189225179102,3.0,17.0,66.52651011206112
21.37796009403974,1.0,17.0,48.29163204523403
33.853796442570484,4.0,20.0,77.55836377283363
27.971128269914608,2.0,11.0,47.54246011537908
14.81182742879273,1.0,5.0,
18.712672327865818,3.0,5.0,29.388924863994774
17.90340615138821,4.0,6.0,38.7469939629116
19.230244877109183,5.0,6.0,43.35288473743192
25.58809678269019,5.0,19.0,67.05453662568466
19.86281138301641,4.0,19.0,54.514952579544854
16.376738299877125,1.0,15.0,48.871027182114325
,4.0,19.0,184.57508562839016
19.766576346133895,5.0,12.0,
24.52851426252972,4.0,9.0,50.295975614876355
21.23386644613413,1.0,6.0,32.61279085652273
28.469184604304587,,16.0,58.64963478323483
18.75045176910421,5.0,12.0,44.55012506195945
30.757947512262795,2.0,17.0,56.90683133029658
23.362935809544847,5.0,7.0,47.40605512086157
22.352865762150696,1.0,12.0,40.320171259023624
21.125478505678807,4.0,17.0,58.75211558214019
22.820771612180714,2.0,8.0,36.23401562462191
28.52062026720742,1.0,19.0,
23.45647578691665,3.0,6.0,41.226994727773715
,5.0,6.0,43.87074234685486
22.211667906969836,3.0,18.0,57.83540342644961
29.781829080450628,1.0,11.0,46.25593258593737
22.68996300596956,4.0,16.0,60.83390847917025
28.244997260614696,4.0,15.0,62.91433792358251
16.342585925619062,,14.0,44.2752057404688
27.985711553032747,2.0,16.0,60.428325795572796
16.904264799277083,1.0,12.0,41.77866420276466
22.24249723930602,2.0,16.0,50.24601736683968
14.834693216251047,4.0,5.0,30.605241401524193
12.15094505281581,3.0,19.0,53.93632836993661
19.418253702646567,2.0,8.0,37.83354241364382
25.562452076553292,3.0,17.0,56.83490552856929
21.696196598806555,2.0,7.0,37.17540714444131
29.85456372354583,4.0,,50.79183474097537
25.51040048954887,4.0,7.0,48.63355398391003
19.640586466817574,4.0,6.0,36.24905748347777
27.18279811586838,5.0,,65.6136822918814
27.246653147848658,,20.0,60.20811309741996
23.69570882487855,2.0,,49.65878037679518
19.17758907146257,5.0,7.0,42.87789737533166
12.216925607751842,2.0,15.0,39.64561640441512
26.57200704256499,3.0,7.0,44.62272868671289
27.81737111681354,4.0,9.0,52.84437768738162
20.968733547463334,3.0,12.0,46.746406454338626
15.404776915521465,5.0,17.0,57.42432489611176
15.153727650089309,2.0,18.0,47.15423731373791
19.853139430304406,1.0,19.0,47.61664592948084
23.842156938762685,3.0,19.0,67.66483378497767
22.41419004727702,1.0,11.0,139.97029440474827
16.10071413859245,2.0,9.0,37.2396590717549
13.390525109917505,5.0,20.0,61.629445125740325
34.88565518587613,2.0,11.0,58.24273296625882
25.673606113141034,1.0,11.0,43.21132615488454
25.450784803153205,4.0,13.0,53.42399150270709
18.29358792539341,4.0,17.0,55.84798832887302
25.14095096925013,3.0,11.0,48.558180072589906
20.322353593613148,4.0,10.0,46.3959773224299
24.001078341009684,4.0,6.0,41.31049485589952
24.440446305117792,4.0,,52.69673370075004
17.12569161867806,3.0,9.0,31.77656692945025
24.376238771764143,2.0,7.0,
22.159690023086544,2.0,8.0,41.080453228786595
28.096929049872845,4.0,7.0,51.07632597149647
33.30418128599199,1.0,14.0,53.765612909561355
18.989681937754288,2.0,19.0,55.769879722655396
22.872451445791864,3.0,10.0,48.67251380279791
18.956468450359786,5.0,13.0,60.22805551444041
,1.0,20.0,54.33526060502619
25.105477690000466,1.0,15.0,46.596156324070535
25.844986589957735,3.0,8.0,45.568808285991096
,5.0,8.0,38.16039043703347
23.183127023287547,2.0,6.0,38.80336426020284
18.04199252245399,4.0,12.0,50.21838171539555
14.867400081318134,3.0,7.0,36.508125393140766
22.39194895164055,2.0,18.0,48.50333135703825
27.624791013417425,1.0,7.0,35.30683945083848
13.799639141180407,2.0,19.0,50.25478844542932
28.009535246674332,,17.0,65.09814529008254
21.907406550739445,3.0,6.0,
30.669195037131768,,11.0,56.487805904402734
17.04542632692293,1.0,7.0,29.46742808062409
12.581454038394538,1.0,12.0,36.92743000787952
27.107631982864127,5.0,9.0,54.03728721009675
23.642084357197852,4.0,12.0,57.66653782526193
24.728838991794092,2.0,19.0,54.58230039964607
25.529903148175887,5.0,16.0,
23.19101362900473,2.0,14.0,48.25896149957487
18.206631892413114,1.0,10.0,34.19508594553456
24.291409464938543,1.0,9.0,42.05276143472797
31.304639368715307,2.0,8.0,49.30835067112953
24.275667314363677,1.0,9.0,34.24672788391473
21.181423819268225,2.0,18.0,52.3867682141786
17.359338354057574,,10.0,41.82480774055737
21.716006108639398,1.0,17.0,47.27141598512737
15.224696822037636,4.0,20.0,60.31072100523723
24.343458446597108,3.0,12.0,48.665806492434555
24.98239704934661,2.0,7.0,36.33168666803507
22.029554882733517,3.0,,39.425835107796765
23.616467534497374,2.0,14.0,50.18290417553449
,,20.0,61.779094758624964
23.25718478933927,4.0,17.0,60.73190392284432
18.114141249086323,3.0,13.0,47.164997443507296
21.075311237984703,1.0,10.0,39.582857184724375
28.506249439669332,3.0,14.0,58.80414628293071
31.783248577440503,,5.0,33.489006168653255
23.780052170068505,4.0,19.0,69.53632720725021
22.267637495008774,2.0,18.0,52.19623213527058
21.87706865272315,4.0,15.0,55.99225691967243
10.26967504481429,3.0,10.0,30.804691918584254
24.78464667481668,4.0,9.0,48.278350724723
28.01157096213026,5.0,18.0,67.35688369887067
29.409134353949426,3.0,8.0,49.82945611469367
29.35834014646425,3.0,20.0,68.75798010077533
16.43664492506548,1.0,14.0,43.721138356100354
29.560057963894817,4.0,13.0,55.02290512777715
22.02745720332694,2.0,11.0,45.18222658392246
23.76237922490344,,15.0,59.45177279036177
39.29443562599956,4.0,19.0,82.42093177597562
19.951189263256577,3.0,17.0,
11.741967627489911,1.0,13.0,34.67038201226947
20.626320448454262,5.0,11.0,55.037989510879825
19.29085570955458,4.0,17.0,55.060965238591265
24.66583927735048,3.0,9.0,48.05844837319898
23.566153141764214,1.0,18.0,51.765266274328745
26.620319070903644,2.0,8.0,40.06310099864758
22.99505811732422,3.0,12.0,48.98888184028116
19.88110661392298,3.0,10.0,42.16247934062024
25.817702815925458,1.0,14.0,52.25727872168916
,,9.0,51.95427274803494
14.808436184685517,5.0,8.0,37.17927747755735
22.50494466285302,5.0,12.0,55.25442838956899
36.10681215186746,4.0,6.0,52.15834960456807
22.033152559663375,1.0,5.0,
20.82335130458208,3.0,20.0,65.02188901130593
17.754890126076063,,8.0,116.81537781501822
24.656940615530488,4.0,17.0,62.36550918675571
17.056936056382362,1.0,5.0,26.47497844299213
19.86478762666557,4.0,7.0,45.43023910522064
20.844164708525078,1.0,12.0,45.83464502519925
25.59887804861824,2.0,7.0,43.59662795312302
18.045547581664245,3.0,14.0,49.96315364392226
20.170294612855542,2.0,20.0,62.14676546559092
23.650113567499442,3.0,9.0,52.3090099514592
27.405402842133014,2.0,18.0,59.05855449364955
25.38601493177094,5.0,15.0,57.38054414760364
17.069674517212185,3.0,5.0,29.756420915121407
20.20097261597787,4.0,20.0,65.89241475300605
12.352906530354984,3.0,17.0,46.66191856566091
22.435836489074806,4.0,10.0,50.373264158000815
25.80549574693081,5.0,20.0,70.27509458715389
25.724915450773135,2.0,20.0,64.88298587959105
21.126861461179093,5.0,6.0,40.40945462651523
24.74204955654851,3.0,11.0,51.156449909926515
30.66238686235058,1.0,15.0,55.71028975221714
17.04831844955075,5.0,17.0,57.21960453842572
25.3048874018341,2.0,14.0,51.50399891411807
34.15287906736695,2.0,,54.38106659038871
27.98539753326687,3.0,12.0,50.95387769106319
20.146572008663096,4.0,18.0,63.097242505894414
24.514887287900198,5.0,7.0,51.00618877411259
25.809088046322813,5.0,9.0,53.32153169598276
16.38242458551863,5.0,7.0,
28.080463935014336,2.0,5.0,42.20976733395135
28.46116680347407,1.0,7.0,39.51385350693141
19.835856395747864,4.0,6.0,46.638660868383504
13.823691097120129,1.0,12.0,36.14922145467817
33.271527154058234,5.0,7.0,55.3719828593878
21.248689502312295,2.0,5.0,37.31147446488124
20.47869258205917,3.0,15.0,51.75925658170342
31.59454169428033,1.0,14.0,53.500307391674625
26.21693764305367,5.0,17.0,64.86137122325744
10.982874053036813,1.0,15.0,40.94719815312086
28.6009779878851,2.0,12.0,48.52955492905601
28.491826804798748,4.0,16.0,66.56870863652175
18.179530599791953,4.0,9.0,47.33818886684208
26.83394914635987,2.0,9.0,44.98730655732722
19.57315661152393,5.0,,47.65295014581148
22.85816209147711,3.0,20.0,
15.962575055561006,3.0,7.0,35.57068782840368
15.176115682420669,3.0,14.0,45.47910245174033
27.36200019594131,4.0,9.0,48.00358290203369
15.563191015258198,4.0,10.0,41.70355045652376
31.261989968027738,3.0,12.0,60.2979015556235
18.449915242110322,5.0,18.0,68.69881675026231
29.55258019783836,5.0,18.0,72.08163641649769
18.3962388363867,5.0,17.0,55.11184552860035
,3.0,8.0,41.198684273254955
16.50075872974785,3.0,13.0,44.38197912785787
23.166362107363927,2.0,10.0,41.41266647546236
25.298242442991988,2.0,5.0,41.48158424469893
16.683862617928522,5.0,16.0,55.35397145076187
23.261941534847345,3.0,15.0,52.440987443136684
15.070705472883885,4.0,6.0,35.86062273075289
20.587308860732925,4.0,,66.72232338751016
16.532342317673365,4.0,6.0,40.44556250291205
30.872533627584566,1.0,12.0,51.95349639649442
21.52487968946448,1.0,8.0,
25.79775440213831,3.0,8.0,46.095341619492686
25.108432028952457,3.0,20.0,65.49009649694086
17.226788004519403,,13.0,59.9543276909822
23.9409503182432,,18.0,62.0791825623359
17.190400614874726,2.0,20.0,59.23411416700406
23.190591903348217,5.0,15.0,60.26381120524051
13.076662565523028,1.0,15.0,38.49473558135548
17.11052093848763,4.0,15.0,56.770224382083306
17.259570927215005,4.0,20.0,66.84691778234377
20.115115731160504,1.0,15.0,43.7992423712257
19.548077022604673,4.0,6.0,35.53688828248208
18.092038621222837,3.0,16.0,50.929885561678894
18.382509925809938,5.0,11.0,49.02324588244242
22.227445973259425,1.0,18.0,44.39190311423811
21.167890195948114,5.0,8.0,49.55646371155936
24.138278124461003,5.0,13.0,54.17407902247969
19.26457910996027,3.0,10.0,37.32368701547546
21.868847646978548,3.0,13.0,44.741223884786194
,2.0,6.0,32.51580597414876
38.20595254790158,1.0,14.0,57.282500411994135
23.500306209367512,5.0,11.0,54.880135186056144
21.64504408951263,2.0,6.0,38.37173269664635
32.173395286193454,2.0,16.0,66.76039083242081
19.043353538881817,3.0,6.0,36.35511904526865
13.226979776158666,3.0,9.0,30.273876335936038
22.363925713165056,2.0,20.0,58.57919873788924
25.182108758456454,4.0,20.0,
27.739313555431583,4.0,20.0,65.64929596658476
24.27855734765988,2.0,19.0,58.936963247039195
14.11841501369098,3.0,,48.80747629613732
17.582870525541068,3.0,14.0,48.88874428851579
18.083187541152267,1.0,11.0,35.544652405514576
17.921795837272633,4.0,11.0,50.22768876959162
20.479226029890064,5.0,11.0,56.72110919761029
15.728508024938957,5.0,10.0,47.126812372469935
27.62280015973643,5.0,7.0,54.20342592902854
18.68901654923514,3.0,19.0,56.248262724246466
26.644136081225387,4.0,7.0,52.806825931418864
23.887139322571716,4.0,17.0,58.200469157308575
26.723696790846503,2.0,5.0,32.70791907336121
24.26822930321969,4.0,17.0,65.90718932311393
31.079414538969516,2.0,9.0,49.983335852465885
14.763554938504345,5.0,16.0,60.310969599796415
20.32567323663431,4.0,14.0,52.33790646608501
26.319148658274116,5.0,15.0,62.09204709979212
16.563403300955336,3.0,20.0,63.59315354648268
18.397106227957362,2.0,15.0,47.43803006500379
24.03689017274665,3.0,17.0,56.90043100851477
27.006645617929856,3.0,20.0,70.21902993761958
22.49257184401103,3.0,12.0,47.765098704625515
14.870188732698768,3.0,,36.54960242943564
18.98630121685502,5.0,12.0,52.45754753191946
23.62124617241,2.0,15.0,49.6706604881802
15.657142000287855,,13.0,41.05843949235617
26.68037905966291,,9.0,46.10116021410432
,5.0,20.0,67.03312666961824
18.310960864563867,1.0,20.0,51.530861719667335
24.127052639581354,2.0,,56.60419069689344
23.96879031055165,1.0,11.0,41.36226807799621
27.658439945252788,4.0,13.0,62.97310812803397
18.73877185799749,1.0,20.0,53.46113712489597
23.209984494705576,2.0,7.0,40.11739997749558
20.357200521949963,2.0,19.0,53.158945006525734
18.32019595840149,5.0,20.0,71.70794893122866
,3.0,13.0,52.35092748765988
25.751704032174793,2.0,13.0,50.68811811987975
,2.0,9.0,44.34572735639492
7.175474007952419,3.0,9.0,31.618701547683816
10.175470103277643,3.0,16.0,43.52589770076045
23.278995421056887,5.0,16.0,61.15319831022737
17.606625302039852,3.0,11.0,46.05091495070635
21.638977646213895,1.0,15.0,44.33403172192891
21.42805496683377,4.0,,44.93526068012002
39.45052941737832,3.0,20.0,75.14850957469002
22.011774819060463,1.0,6.0,29.29342215705614
20.97732491825732,5.0,,50.77377789664336
23.800289225279577,2.0,11.0,45.08436388560524
25.81663502683794,1.0,15.0,49.691053738119685
16.40472191000952,1.0,18.0,49.04594568141579
26.504564704535646,,19.0,61.47921882896588
16.72278363125694,2.0,9.0,36.456287380698505
18.457985385357205,1.0,13.0,42.90551969640378
23.95522977041638,1.0,5.0,29.78178896374725
18.288370153898427,3.0,13.0,48.11646446040455
21.954771969388194,1.0,14.0,48.63193649662465
14.682576446293535,1.0,8.0,31.158608537963406
15.334818721234335,4.0,19.0,55.462760536229005
13.450600028175128,5.0,7.0,32.96469578466658
28.10733449496782,2.0,7.0,45.75964064972117
23.437883301052143,1.0,7.0,29.998472700580688
14.917686433903956,1.0,19.0,51.490123788635294
,3.0,17.0,55.25053050902828
22.61588397475705,1.0,18.0,53.76712563162404
20.16643780703735,3.0,9.0,40.80886831179792
22.031240846588084,4.0,7.0,39.57025091710631
26.22290150094403,3.0,17.0,65.92256370034316
23.793608861984854,3.0,14.0,52.183918739457276
25.246047495801285,2.0,18.0,55.461591610337365
19.477473966438104,2.0,8.0,34.70239686210419
26.071064652488026,,18.0,65.23464998919034
17.975986719512488,1.0,10.0,38.7557423931024
31.127736394212217,1.0,,48.258225408258134
11.855794530728694,2.0,19.0,50.462817187992385
26.792596655186294,5.0,17.0,68.4303215121031
15.711983515728305,2.0,11.0,41.34741307829798
21.36801345996001,4.0,15.0,57.92028986603475
28.408397044642903,2.0,18.0,62.37547750665012
16.444393082413896,1.0,13.0,39.28884169924954
21.794471403175493,2.0,6.0,35.64049579149408
18.840776907745752,5.0,19.0,181.794470734895
19.63390112509801,2.0,13.0,46.015984514751196
29.582774795223163,,20.0,
19.249438673932648,4.0,10.0,49.92139908642871
20.527873670595746,,18.0,55.257927248878815
14.987842016395826,,9.0,
21.24482676277295,4.0,17.0,60.13153990261516
23.958999646778913,,11.0,50.06232949183014
10.550268873719428,3.0,15.0,
24.326886997678006,5.0,17.0,68.62292545156282
24.270222370974132,1.0,7.0,32.69328818552022
20.58923341572037,4.0,20.0,60.21990129816317
6.573016185253319,2.0,10.0,
30.212358068578425,2.0,19.0,68.82939290995749
24.228158137523003,3.0,12.0,53.634538285532905
35.62474883257211,5.0,15.0,69.49995915689493
22.14732673718921,4.0,13.0,55.29428723540712
27.52722123554857,3.0,13.0,55.21959967117348
18.59442497590669,5.0,15.0,55.99546670669031
23.563806102722488,1.0,7.0,40.741737734258685
20.987261646079,4.0,10.0,48.17930667435894
,,7.0,45.86294518282999
18.186225707249875,3.0,14.0,43.40984843498009
27.16577135849085,2.0,13.0,50.81955381116525
16.65230430463071,5.0,8.0,
24.92386332030121,2.0,18.0,52.236674965716105
19.98746288456589,,10.0,45.392764941033526
17.26313332999377,2.0,11.0,40.99227666707151
19.04110701911869,5.0,8.0,181.49127696865588
18.25581018226804,5.0,15.0,57.90606166024818
25.44593094404273,,14.0,54.434300609496404
21.06910449579053,4.0,19.0,68.14109169482565
24.750187141427578,5.0,9.0,58.88758740535458
26.809945661041795,1.0,20.0,62.570224750536624
25.868846213002865,3.0,10.0,45.46717473568243
18.271800655218225,,6.0,35.872281654446546
18.47061973282075,4.0,18.0,57.45295579618168
16.188359141384428,2.0,12.0,42.13032692518571
26.143083873322087,1.0,,38.572414317151264
21.584930826733594,1.0,19.0,53.389304434604405
21.423934926567064,1.0,13.0,45.956801301343376
15.314591074643491,1.0,11.0,36.94528656067989
19.2523626942436,4.0,20.0,60.60399871183288
26.633030691610415,4.0,10.0,52.12082535108151
15.245459898114088,4.0,7.0,35.47739657246041
32.86231829666022,3.0,18.0,64.5811011071413
17.32966109033376,5.0,19.0,58.583883619516556
21.641332686887914,3.0,6.0,36.73702120401679
32.6784433998514,5.0,18.0,73.76754538430558
20.32074009376245,5.0,11.0,47.438096106162426
26.137829613267364,3.0,11.0,48.74449037186827
15.583948616563351,4.0,7.0,38.57945556554784
16.06710368922696,3.0,5.0,25.475725725944503
22.9830590356122,4.0,6.0,37.44965420156121
18.987362021336534,3.0,11.0,45.31299559351434
17.569334120067513,3.0,7.0,41.146239834974196
21.454641591849292,1.0,16.0,46.632715866526475
21.89447755834406,4.0,11.0,52.34112845064953
27.166378904508566,3.0,12.0,54.783036108094464
24.220767101219113,4.0,11.0,50.229620155544836
26.950833445847195,,15.0,63.61268553480458
15.116816073969199,,15.0,47.97486637345566
21.15947302048326,1.0,20.0,57.14912715027043
21.814874897690913,4.0,9.0,45.00220381756837
14.25809185489485,3.0,5.0,33.07308160316757
16.36597063694963,2.0,16.0,38.652204164832426
20.23144849319126,2.0,9.0,31.217172014300672
17.253917081450524,2.0,10.0,36.231625790638006
20.087744370231913,5.0,17.0,61.4124655917844
22.545737449923198,1.0,10.0,38.35704924612252
21.946029746658343,1.0,7.0,27.95087408662226
27.437053512985536,5.0,9.0,
25.85674155226449,2.0,7.0,41.825032738836946
30.95068271675752,1.0,9.0,46.98116559613433
19.52871104452448,2.0,,47.185595797115425
22.533054495689857,2.0,13.0,54.00840645269707
19.25485963454092,3.0,16.0,48.06400079609003
15.370761392547944,2.0,7.0,32.25344526594958
,4.0,20.0,61.00657937465421
26.77479560189085,4.0,18.0,60.60510013627436
28.86207547640559,1.0,13.0,51.121675055429066
14.231031269436297,4.0,12.0,
18.64517069208998,3.0,13.0,50.97388213450819
18.693837049230826,4.0,7.0,44.076458914174296
20.4443142750658,,10.0,47.16992115714346
20.981836284645322,,18.0,60.836352337412336
18.930474019547358,5.0,12.0,
23.279933068758123,3.0,7.0,37.77046189411861
20.368675758119302,3.0,17.0,57.38748052280703
19.23063507259222,4.0,20.0,66.67375404271957
25.58911515229103,3.0,7.0,48.54947970727371
15.706567477764205,,20.0,59.39037697746816
11.988186193607467,5.0,12.0,43.4823357079654
22.078501247692774,5.0,14.0,55.69163391595766
20.242859573459732,1.0,5.0,32.91191265979482
17.10583373121092,1.0,11.0,39.24099525754646
,3.0,7.0,36.87276296658723
19.250340841012356,5.0,15.0,58.017505259574506
18.755307524239946,3.0,17.0,58.144752333231246
16.787748179854994,5.0,15.0,53.30056785777092
13.70878841979491,,14.0,49.4685850113162
,4.0,9.0,37.523235919311674
27.198836347618368,4.0,5.0,39.274195014300226
28.40128578624238,3.0,6.0,43.86795428054628
21.576135544079474,5.0,17.0,63.22304800010865
